[# ERROR | 2023-07-28 | 23:11:41.061 | PID=15668 | ThreadId=8184 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.199 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.292 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.401 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.493 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.603 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.696 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.805 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:09.897 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.006 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.099 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.208 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.302 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.395 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.503 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.597 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.705 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.799 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:10.907 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.000 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.095 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.206 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.299 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.394 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.503 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.595 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.705 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.799 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:11.893 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.002 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.095 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.203 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.295 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.403 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.496 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.605 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.698 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.807 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.900 | PID=15668 | ThreadId=9552 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-28 | 23:59:12.907 | PID=15668 | ThreadId=8656 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-31 | 00:10:59.241 | PID=22472 | ThreadId=19808 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2023-07-31 | 00:10:59.268 | PID=22472 | ThreadId=19808 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
